Stack Overflow 20W
234	a	203	3
200	a	232	3
243	a	60	3
34	a	58	3
137	a	58	3
122	a	200	3
243	a	60	3
136	a	203	3
55	a	34	3
200	a	34	3
91	a	200	3
116	a	61	3
113	c	238	3
246	a	246	3
244	a	78	3
243	a	245	3
206	a	204	3
91	a	246	3
206	a	60	3
49	a	245	3
101	a	91	3
204	b	206	3
116	a	186	3
200	a	145	3
1	a	233	3
233	a	233	3
55	a	85	3
13	a	85	3
1	a	233	3
93	a	245	3
231	a	91	3
77	a	243	3
234	a	234	3
116	a	87	3
46	a	231	3
55	a	254	3
227	a	254	3
55	c	2	3
227	a	2	3
234	a	254	3
234	a	254	3
13	a	13	3
234	a	87	3
55	a	13	3
13	b	55	3
3	a	2	3
116	a	85	3
231	a	231	3
257	a	104	3
122	a	257	3
1	a	67	3
214	a	214	3
116	a	236	3
2090742	a	257	3
86	a	260	3
51	a	67	3
51	a	260	3
13	a	236	3
227	a	233	3
91	a	93	3
39	a	93	3
264	a	264	3
227	a	91	3
40	a	91	3
267	a	91	3
268	a	260	3
46	c	9	3
200	a	188	3
267	a	188	3
268	a	188	3
2090742	a	188	3
200	a	264	3
263	a	188	3
91	a	120	3
120	a	120	3
275	a	120	3
266	a	120	3
267	a	280	3
206	a	91	3
60	a	281	3
275	a	281	3
258	a	258	3
188	a	280	3
192	a	258	3
120	a	120	3
257	a	61	3
48	a	281	3
173	a	120	3
149	a	258	3
206	a	91	3
34	a	230	3
264	a	230	3
268	a	1	3
30	a	230	3
206	a	87	3
257	a	39	3
91	a	292	3
267	a	25	3
48	a	292	3
268	a	292	3
46	a	194	3
275	a	292	3
35	a	91	3
268	a	61	3
25	a	192	3
267	a	192	3
192	a	192	3
267	a	121	3
91	a	200	3
216	a	302	3
91	a	312	3
312	a	91	3
267	a	2089740	3
39	a	2089740	3
39	a	83	3
313	a	109	3
267	a	83	3
29	a	83	3
194	a	83	3
17	a	30	3
91	a	83	3
267	a	2089740	3
268	a	83	3
17	a	2089740	3
17	a	91	3
199	a	2089740	3
267	a	2089740	3
91	a	83	3
35	a	312	3
35	a	91	3
136	a	302	3
269	a	302	3
26	a	26	3
206	a	83	3
312	c	314	3
266	a	314	3
91	a	60	3
40	a	26	3
34	a	314	3
212	a	1	3
225	a	149	3
269	a	58	3
60	a	58	3
70	a	172	3
35	a	149	3
26	a	71	3
58	a	58	3
1384652	a	287	3
70	c	26	3
60	a	123	3
55	a	236	3
307	a	91	3
292	a	236	3
40	a	58	3
200	a	106	3
304	a	200	3
26	a	91	3
192	a	106	3
331	b	60	3
60	a	331	3
198	a	236	3
296	a	106	3
305	a	92	3
269	a	92	3
2089740	a	92	3
35	a	106	3
198	a	30	3
269	a	214	3
59	a	30	3
27	a	27	3
2089740	a	149	3
199	a	136	3
304	a	214	3
59	a	149	3
149	a	149	3
91	a	93	3
34	a	93	3
122	a	93	3
313	a	143	3
96	a	332	3
313	a	93	3
153	a	136	3
332	a	25	3
2089740	a	40	3
341	a	131	3
71	a	40	3
271	a	40	3
102	a	192	3
67	a	83	3
1384652	a	131	3
52	a	40	3
52	a	83	3
1384652	a	59	3
173	a	230	3
92	a	1384652	3
318	a	186	3
224	a	328	3
192	a	328	3
92	a	204	3
52	a	25	3
27	a	230	3
225	a	230	4
52	a	25	4
1384652	a	91	4
72	a	204	4
117	a	204	4
199	a	91	4
52	a	204	4
122	a	72	4
207	a	204	4
72	b	122	4
308	a	91	4
116	a	91	4
3	a	230	4
216	a	72	4
275	a	230	4
230	a	72	4
91	a	340	4
308	a	91	4
52	a	340	4
115	a	115	4
230	a	350	4
91	a	350	4
101	a	340	4
59	a	55	4
92	a	303	4
292	a	87	4
137	a	314	4
101	a	349	4
91	a	349	4
275	a	349	4
137	a	137	4
332	a	1	4
137	a	131	4
137	a	137	4
307	a	234	4
219	a	137	4
164	a	236	4
313	a	230	4
234	a	32	4
77	a	59	4
157	a	303	4
77	a	349	4
307	a	230	4
117	a	194	4
357	a	349	4
332	a	137	4
194	b	117	4
292	a	194	4
194	b	292	4
62	a	62	4
292	b	292	4
358	a	234	4
308	a	234	4
205	a	91	4
205	a	172	4
116	a	30	4
275	a	172	4
87	a	172	4
116	a	30	4
2089740	a	36	4
2089740	a	116	4
30	a	30	4
216	a	116	4
30	a	242	4
116	a	116	4
26	a	242	4
50	a	30	4
275	a	242	4
160	a	72	4
172	b	275	4
303	c	81	4
172	a	91	4
50	a	81	4
363	a	236	4
157	a	115	4
5	a	91	4
122	a	81	4
198	a	91	4
157	a	79	4
342	a	79	4
51	a	81	4
328	a	194	4
364	a	364	4
328	a	79	4
22	a	9	4
46	a	36	4
269	a	2090742	4
269	a	116	4
269	a	122	4
122	a	122	4
122	a	195	4
195	a	51	4
192	a	195	4
232	a	51	4
116	a	2090742	4
122	a	51	4
192	a	195	4
48	a	194	4
342	a	63	4
370	a	63	4
298	a	91	4
46	a	46	4
48	c	46	4
370	a	46	4
137	a	137	4
269	a	269	4
91	a	369	4
358	a	332	4
266	a	372	4
200	a	51	4
188	a	46	4
188	a	298	4
200	a	298	4
371	a	67	4
269	a	298	4
259	a	372	4
364	a	358	4
372	a	358	4
307	a	358	4
377	a	298	4
198	a	372	4
383	a	298	4
269	b	377	4
95	a	11	4
266	a	372	4
230	a	372	4
369	a	83	4
389	a	83	4
120	a	83	4
383	a	193	4
371	a	87	4
372	a	373	4
91	a	373	4
200	a	373	4
296	a	373	4
136	a	193	4
200	a	371	4
200	a	383	4
383	a	193	4
200	a	340	4
267	a	380	4
193	a	193	4
34	a	380	4
72	a	269	4
287	a	269	4
246	a	340	4
383	a	396	4
72	a	58	4
227	a	371	4
17	a	395	4
48	a	193	4
304	a	340	4
266	a	395	4
384	a	396	4
40	a	340	4
193	a	395	4
34	a	383	4
377	a	383	4
26	a	383	4
17	a	383	4
156	a	116	4
402	a	25	4
380	a	111	4
396	a	396	4
225	c	383	4
195	a	379	4
193	a	269	4
307	a	193	4
106	a	149	4
259	a	394	4
17	a	394	4
91	a	383	4
390	a	379	4
51	a	111	4
137	a	137	4
140	a	25	4
193	a	383	4
307	a	111	4
410	a	25	4
137	a	26	4
140	a	26	4
95	a	245	4
149	a	192	4
51	a	192	4
35	a	26	4
409	a	91	4
39	a	193	4
51	a	67	4
383	a	383	4
121	a	91	4
404	a	193	4
402	a	25	4
192	b	51	4
25	a	307	4
409	a	91	4
377	a	40	4
67	a	67	4
373	a	143	4
377	a	95	4
414	c	95	4
26	a	95	4
411	c	95	4
383	a	40	4
72	a	95	4
71	a	95	4
26	a	95	4
72	a	58	4
275	a	143	4
380	a	116	4
383	a	116	4
309844	a	116	4
170	a	116	4
266	a	91	4
275	a	379	4
2089740	a	79	4
305	a	58	4
91	a	58	4
398	a	311	4
402	a	91	4
383	a	277	4
312	a	277	4
269	a	394	4
2089740	a	152	4
342	a	311	4
269	a	277	4
91	a	303	4
200	a	58	4
312	a	303	4
27	a	91	4
422	a	340	4
26	a	350	4
157	a	307	4
1384652	a	307	4
225	a	307	4
157	a	3394	4
428	a	350	4
106	a	307	4
312	a	417	4
308	a	417	4
152	a	428	4
91	a	136	4
341	a	303	4
46	a	46	4
77	a	136	4
414	a	136	4
72	a	308	4
30	a	136	4
91	a	308	4
55	a	136	4
91	a	136	4
46	a	308	4
50	a	136	4
30	a	136	4
285	a	136	4
285	a	136	4
71	a	71	4
106	a	277	4
238	a	131	4
350	a	307	4
431	a	303	4
350	a	136	4
17	a	136	4
17	a	91	4
373	a	136	4
383	a	192	4
225	a	434	4
434	a	434	4
383	a	434	4
152	a	383	4
380	a	434	4
34	a	406	4
380	a	406	4
309844	a	406	4
149	a	406	4
383	a	406	4
71	a	383	4
72	a	406	4
227	a	406	4
423	a	406	4
266	a	406	4
225	a	383	4
137	a	406	4
357	a	383	4
305	a	406	4
434	a	383	4
327	a	434	4
305	a	432	4
383	a	432	4
34	a	432	4
137	a	136	4
45	a	432	4
199	a	136	4
36	a	17	4
342	a	91	4
224	a	383	4
383	a	357	4
71	a	357	4
414	a	357	4
25	a	406	4
350	a	434	4
414	a	45	4
434	a	434	4
92	a	45	4
432	a	434	4
225	a	434	4
30	a	406	4
423	a	45	4
435	a	432	4
34	a	45	4
58	a	432	4
404	a	357	4
434	a	307	4
116	a	432	4
415	a	432	4
383	a	184	4
92	a	435	4
423	a	72	4
357	a	435	4
304	a	435	4
91	a	435	4
432	a	431	4
415	a	45	4
116	a	75	4
198	a	435	4
25	a	396	4
91	a	396	4
36	a	396	4
432	a	443	4
404	a	396	4
306	a	75	4
289	a	447	4
91	a	434	4
306	a	431	4
269	a	431	4
2089740	a	45	4
308	a	447	4
446	a	8	4
383	a	33	4
34	a	33	4
308	a	396	4
342	a	396	4
237	a	307	4
269	a	116	4
307	a	396	4
45	a	33	4
192	a	328	4
39	a	437	4
34	b	45	4
415	a	33	4
234	a	447	4
269	a	116	4
30	a	116	4
429	a	33	4
75	a	116	4
446	a	25	4
289	a	448	4
234	a	234	4
318	a	448	4
448	a	448	4
271	a	304	4
419	a	33	4
449	a	437	4
36	a	383	4
200	a	432	4
269	a	432	4
103	c	257	4
383	a	437	4
36	a	383	4
116	b	75	4
216	a	431	4
274	a	232	4
233	a	396	4
116	a	116	4
327	a	404	4
449	a	206	4
360	a	422	4
170	a	404	4
42	a	206	4
206	a	437	4
224	a	432	4
116	a	381	4
227	a	446	4
455	a	25	4
122	a	25	4
1384652	a	454	4
227	a	396	4
271	a	454	4
457	a	454	4
453	a	434	4
122	a	277	4
1384652	a	277	4
30	a	116	4
376	a	277	4
233	c	447	4
103	a	381	4
446	a	371	4
306	a	85	5
275	a	1384652	5
431	a	431	5
404	a	404	5
92	a	1384652	5
454	a	454	5
71	a	404	5
357	a	39	5
419	a	51	5
332	a	406	5
234	a	446	5
306	a	184	5
124	a	362	5
122	a	362	5
92	a	58	5
204	a	454	5
204	a	58	5
419	a	58	5
188	a	25	5
188	a	1384652	5
99	a	145	5
188	a	381	5
432	a	362	5
188	a	304	5
429	a	861	5
402	a	861	5
457	a	324	5
49	c	227	5
364	a	364	5
313	a	32	5
459	a	49	5
457	a	155	5
49	a	434	5
431	a	391	5
468	a	350	5
372	a	391	5
2089740	a	358	5
453	a	391	5
234	a	391	5
369	a	358	5
392	a	391	5
358	a	358	5
431	a	358	5
457	a	147	5
216	a	358	5
116	a	358	5
40	a	358	5
369	a	358	5
285	a	439	5
431	a	271	5
2089740	a	462	5
116	a	58	5
101	a	358	5
116	a	58	5
429	a	462	5
2089740	a	58	5
430	a	219	5
92	a	58	5
363	a	121	5
153	a	219	5
457	a	83	5
404	a	277	5
328	a	328	5
430	a	30	5
457	a	358	5
49	a	404	5
342	a	462	5
342	a	291	5
430	a	92	5
101	a	358	5
423	a	92	5
122	a	92	5
340	a	92	5
101	a	358	5
99	a	92	5
101	a	280	5
116	a	358	5
116	a	92	5
423	a	434	5
100	a	92	5
91	a	327	5
269	a	92	5
372	a	291	5
372	a	92	5
86	a	219	5
232	a	232	5
232	a	45	5
95	a	434	5
86	a	219	5
278	a	92	5
475	b	91	5
91	a	87	5
373	a	358	5
86	a	87	5
445	a	475	5
391	a	475	5
341	a	475	5
51	a	380	5
95	a	434	5
192	a	380	5
39	a	291	5
383	a	476	5
265	a	476	5
342	a	370	5
51	a	192	5
383	a	22	5
91	a	479	5
383	a	22	5
192	b	51	5
383	a	230	5
143	a	143	5
484	a	25	5
482	a	439	5
482	a	25	5
383	a	439	5
275	a	383	5
486	a	25	5
383	a	192	5
51	b	51	5
483	a	204	5
377	a	204	5
486	a	486	5
487	a	383	5
383	a	486	5
383	a	231	5
377	a	439	5
246	a	204	5
267	a	479	5
491	a	25	5
489	a	1	5
332	a	383	5
491	a	91	5
492	a	92	5
493	a	479	5
380	a	377	5
364	a	46	5
377	a	377	5
486	a	25	5
199	a	186	5
383	a	186	5
377	a	439	5
489	a	493	5
266	a	493	5
267	a	493	5
267	a	46	5
488	a	186	5
279	a	186	5
155	a	155	5
33	a	277	5
257	a	370	5
279	a	122	5
533	a	484	5
489	a	503	5
216	a	484	5
192	a	383	5
489	a	383	5
51	a	503	5
257	c	257	5
501	a	257	5
342	c	257	5
51	c	192	5
507	a	503	5
457	a	324	5
164	a	219	5
37	a	383	5
370	a	46	5
482	a	116	5
20	a	357	5
265	a	357	5
37	a	357	5
161	a	25	5
475	a	277	5
383	a	384	5
194	b	48	5
75	a	384	5
419	a	35	5
34	a	547	5
265	c	547	5
60	a	547	5
482	c	547	5
383	a	35	5
91	c	514	5
419	a	514	5
60	a	35	5
512	a	395	5
60	a	514	5
91	a	35	5
308	a	514	5
115	a	1384652	5
34	a	514	5
230	a	395	5
383	a	1384652	5
26	a	1384652	5
115	a	1384652	5
91	a	342	5
26	a	437	5
396	a	342	5
383	c	342	5
265	a	342	5
30	a	342	5
115	a	342	5
518	a	25	5
1384652	a	342	5
136	a	1384652	5
20	a	342	5
35	a	342	5
419	a	383	5
91	a	383	5
383	a	308	5
507	a	383	5
136	a	514	5
518	a	58	5
164	a	342	5
266	a	527	5
475	b	17	5
91	a	383	5
48	a	383	5
419	a	527	5
448	a	383	5
377	b	91	5
136	a	527	5
437	a	383	5
448	a	527	5
519	a	35	5
392	a	527	5
443	a	479	5
431	c	383	5
37	a	383	5
83	a	49	5
121	a	383	5
26	a	383	5
383	a	437	5
91	a	437	5
86	a	362	5
399	a	1388162	5
116	a	437	5
357	a	527	5
83	a	91	5
35	a	30	5
193	a	517	5
317	a	30	5
83	a	91	5
357	a	384	5
71	a	30	5
518	a	362	5
414	a	517	5
519	a	328	5
414	a	230	5
533	a	230	5
534	a	91	5
383	a	230	5
538	a	131	5
36	a	30	5
91	a	479	5
383	a	517	5
124	a	124	5
537	a	124	5
423	a	44	5
527	a	527	5
35	a	517	5
136	a	124	5
536	a	234	5
35	a	44	5
58	a	58	5
543	a	362	5
269	a	402	5
91	a	402	5
541	a	91	5
25	a	92	5
71	a	269	5
1384652	a	269	5
91	a	269	5
271	a	269	5
547	a	44	5
71	a	534	5
269	c	26	5
122	a	556	5
556	a	72	5
501	a	136	5
265	a	269	5
296	c	557	5
514	a	556	5
225	a	557	5
116	a	44	5
40	a	92	5
432	a	381	5
116	a	514	5
106	a	557	5
1384652	a	514	5
383	a	514	5
91	a	514	5
35	a	404	5
381	a	514	5
437	a	514	5
75	a	136	5
82	a	551	5
384	a	557	5
50	a	91	5
35	a	514	5
83	a	381	5
122	a	381	5
35	a	549	5
423	a	381	5
35	a	205	5
551	a	551	5
205	a	205	5
37	a	381	5
116	a	547	5
383	a	91	5
394	a	83	5
1384652	a	59	5
91	a	479	5
116	a	91	5
384	a	479	5
342	a	514	5
194	a	91	5
35	a	91	5
430	a	527	5
563	a	83	5
35	a	560	5
91	c	83	5
373	a	514	5
116	a	423	5
35	a	423	5
116	a	547	5
35	a	547	5
51	a	547	5
26	a	83	5
431	a	547	5
370	a	406	5
306	a	1384652	5
51	a	1384652	5
100	a	1384652	5
51	c	1384652	5
116	a	1384652	5
86	c	547	5
402	a	163	5
551	a	381	5
206	a	1384652	5
93	a	59	5
547	a	547	5
26	a	26	5
453	a	26	5
117	a	1384652	5
35	a	122	5
567	a	49	5
560	a	122	5
309844	a	1384652	5
205	a	205	5
51	a	76	5
521	a	308	5
533	a	76	5
86	a	547	5
35	a	560	5
419	a	560	5
556	a	30	5
383	a	423	5
525	a	1384652	5
402	a	163	5
533	a	560	5
560	a	560	5
35	c	227	5
233	a	514	5
419	a	121	5
91	a	121	5
521	a	121	5
35	a	121	5
342	a	269	5
402	a	163	5
206	a	423	5
322	a	42	5
91	a	269	5
51	a	443	5
35	a	443	5
77	a	163	5
538	a	59	5
571	a	76	5
571	a	234	5
383	a	162	5
414	a	162	5
422	a	572	5
556	a	514	5
574	a	136	5
571	a	486	5
206	a	514	5
17	c	556	5
17	a	571	5
527	a	572	5
206	a	575	5
17	a	575	5
5	c	576	5
501	a	358	5
59	a	271	5
189	a	1384652	6
322	a	42	6
525	a	525	6
580	a	91	6
34	a	46	6
580	a	358	6
571	a	83	6
136	a	13	6
571	a	571	6
40	b	72	6
206	a	83	6
161	a	25	6
582	a	292	6
457	a	122	6
571	a	369	6
483	a	1384652	6
582	a	1384652	6
172	a	369	6
17	a	556	6
116	a	369	6
350	a	576	6
34	a	83	6
571	a	253	6
493	a	517	6
1199387	a	453	6
419	a	369	6
582	a	556	6
527	a	235	6
590	a	453	6
586	a	131	6
423	a	551	6
582	a	588	6
26	a	551	6
493	a	551	6
588	a	588	6
501	a	116	6
188	a	488	6
423	a	50	6
432	a	381	6
493	a	453	6
122	a	488	6
590	a	50	6
26	a	551	6
590	a	551	6
493	a	551	6
527	a	1384652	6
590	a	1384652	6
560	a	423	6
493	a	519	6
242	a	50	6
419	a	551	6
541	a	443	6
423	a	392	6
419	a	392	6
92	a	122	6
592	a	50	6
357	a	551	6
429	a	91	6
493	a	91	6
429	a	122	6
550	a	91	6
541	a	590	6
527	a	55	6
136	a	484	6
493	b	493	6
582	a	484	6
419	a	162	6
136	a	364	6
40	a	50	6
422	a	364	6
30	a	357	6
552	a	357	6
560	a	357	6
590	a	111	6
550	b	493	6
206	a	162	6
522	a	590	6
26	a	106	6
206	a	55	6
582	a	121	6
17	a	34	6
34	a	358	6
522	a	358	6
122	a	358	6
116	a	522	6
204	a	358	6
17	a	45	6
360	a	91	6
522	a	358	6
17	a	358	6
122	a	358	6
560	a	91	6
493	a	358	6
122	a	358	6
17	a	1525924	6
235	a	358	6
493	a	1525924	6
360	a	55	6
598	a	1525924	6
419	a	20207	6
430	a	50	6
598	a	571	6
493	a	522	6
157	a	522	6
271	a	522	6
462	a	121	6
264	a	131	6
55	a	264	6
308	a	358	6
198	a	122	6
117	a	264	6
308	a	396	6
202	a	264	6
533	a	358	6
264	a	369	6
404	a	396	6
231	a	369	6
533	a	369	6
389	a	131	6
40	a	264	6
528	a	25	6
598	a	364	6
574	a	307	6
332	a	423	6
574	a	92	6
522	a	92	6
536	a	404	6
9	a	404	6
358	a	307	6
404	a	202	6
51	a	202	6
489	a	202	6
278	a	95	6
476	a	476	6
264	a	202	6
259	a	370	6
422	a	100	6
380	a	349	6
122	a	235	6
198	a	235	6
488	a	488	6
227	a	202	6
137	a	92	6
227	a	192	6
193	c	95	6
46	a	46	6
383	c	192	6
383	a	202	6
358	a	17	6
116	a	192	6
116	a	192	6
383	a	267	6
116	a	192	6
383	a	86	6
605	a	267	6
342	a	383	6
486	a	92	6
267	a	383	6
486	a	192	6
100	a	486	6
612	a	189	6
608	a	350	6
170	a	381	6
49	a	95	6
608	a	588	6
267	a	609	6
480	a	501	6
445	a	91	6
33	a	227	6
419	a	202	6
617	a	501	6
618	a	116	6
611	a	522	6
621	c	95	6
618	a	145	6
608	a	332	6
618	a	121	6
615	a	202	6
489	a	383	6
267	a	383	6
608	a	383	6
40	a	402	6
615	a	383	6
493	a	380	6
383	b	267	6
267	a	383	6
267	a	383	6
489	a	384	6
619	a	383	6
383	a	384	6
34	a	384	6
267	a	384	6
34	a	383	6
489	a	383	6
267	a	383	6
51	a	383	6
238	a	307	6
93	a	384	6
267	a	608	6
267	a	307	6
287	a	287	6
383	a	406	6
75	a	406	6
588	a	406	6
287	a	634	6
486	a	381	6
410	a	25	6
267	a	406	6
360	a	381	6
615	a	17	6
26	a	637	6
267	a	637	6
309844	a	634	6
383	a	637	6
309844	a	637	6
91	a	637	6
557	a	637	6
645	a	39	6
137	a	406	6
556	a	637	6
206	a	91	6
341	a	637	6
157	a	287	6
444	a	637	6
576	a	576	6
92	a	381	6
341	a	381	6
194	a	381	6
83	a	637	6
390	a	381	6
634	a	381	6
227	a	205	6
547	a	637	6
271	a	381	6
462	a	381	6
519	a	274	6
123	a	91	6
275	a	390	6
51	a	390	6
177	a	177	6
194	a	75	6
102	a	75	6
501	a	75	6
658	a	75	6
309844	a	75	6
309844	a	547	6
274	a	274	6
657	a	637	6
309844	a	547	6
55	a	483	6
271	a	323	6
106	a	323	6
312	a	323	6
20	a	547	6
304	a	527	6
199	a	323	6
636	a	567	6
60	a	67	6
309844	a	483	6
122	a	350	6
22	a	26	6
567	a	626	6
673	a	323	6
666	a	323	6
122	a	670	6
22	a	26	6
71	a	350	6
613	a	431	6
574	a	26	6
26	a	673	6
613	a	1384652	6
22	a	518	6
1384652	a	518	6
96	a	666	6
676	a	673	6
58	a	673	6
122	a	518	6
609	a	673	6
676	a	1384652	6
1384652	a	404	6
676	a	518	6
194	a	404	6
676	a	567	6
414	a	527	6
673	a	92	6
414	a	92	6
660	a	1384652	6
92	a	92	6
383	a	404	6
99	a	637	6
673	a	406	6
315	a	41	6
283	a	404	6
439	a	681	6
541	a	567	6
383	a	657	6
414	c	681	6
383	a	404	6
660	a	431	6
414	a	527	6
682	a	637	6
430	a	277	6
235	a	287	6
350	b	230	6
238	a	277	6
521	a	350	6
383	a	350	6
383	a	296	6
521	a	296	6
383	a	422	6
383	a	1384652	6
673	a	318	6
536	a	350	6
238	c	58	6
576	a	576	6
547	a	318	6
861	a	670	6
676	a	318	6
25	a	682	6
392	a	404	6
238	a	576	6
51	a	193	6
225	a	377	6
137	a	404	6
116	a	422	6
438	a	350	6
50	a	318	6
59	a	318	6
341	a	1384652	6
861	a	682	6
680	a	556	6
122	a	682	6
567	a	563	6
267	a	431	6
86	a	318	6
521	a	5	6
666	a	666	6
51	a	5	6
26	a	5	6
383	a	5	6
198	a	670	6
116	a	556	6
636	a	556	6
649	a	637	6
225	a	383	6
205	a	111	6
137	a	264	6
574	a	637	6
521	a	111	6
225	a	326	6
404	a	326	6
267	a	439	6
162	a	383	6
5	a	637	6
111	a	111	6
75	a	429	6
304	a	429	6
430	a	147	6
283	a	383	6
572	b	383	6
22	a	26	6
91	a	572	6
283	a	383	6
431	a	572	6
394	a	572	6
383	a	383	6
636	a	26	6
40	c	383	6
116	a	422	6
26	a	26	6
667	a	383	6
26	a	357	6
326	a	326	6
377	a	357	6
383	a	357	6
350	a	357	6
292	a	357	6
173	a	618	6
308	a	357	6
283	a	383	6
267	a	357	6
122	a	357	6
501	a	676	6
122	a	106	6
380	a	357	6
204	a	572	6
667	a	51	6
204	a	318	6
380	a	398	6
233	a	83	6
204	a	673	6
422	a	422	6
357	a	556	6
521	a	556	6
414	a	106	6
5	a	83	6
380	a	327	6
227	a	556	6
91	a	556	6
92	a	556	6
5	a	556	6
327	a	327	6
267	a	122	6
608	a	556	6
71	a	556	6
357	a	572	6
518	a	122	6
227	a	122	6
227	a	572	6
311	a	357	6
267	a	327	6
234	a	357	6
267	a	357	6
234	a	357	6
50	a	383	6
154	c	556	6
636	a	556	6
622	a	92	6
611	a	556	6
267	a	327	6
611	a	357	7
615	a	435	7
137	a	556	7
137	a	556	7
71	a	556	7
414	c	207	7
5	b	357	7
137	a	556	7
267	a	207	7
13	a	357	7
267	a	659	7
402	a	659	7
304	a	219	7
233	a	659	7
92	a	659	7
71	a	58	7
234	a	659	7
25	a	25	7
332	a	659	7
521	a	590	7
615	a	590	7
550	c	432	7
312	a	312	7
550	a	117	7
60	a	556	7
697	a	636	7
357	b	357	7
493	a	691	7
493	a	698	7
697	a	383	7
202	a	590	7
698	a	698	7
61	b	92	7
493	a	173	7
49	a	17	7
493	a	698	7
49	a	435	7
574	a	590	7
624	a	697	7
699	a	556	7
522	a	861	7
108	a	861	7
122	a	861	7
519	a	350	7
611	a	861	7
645	a	861	7
358	a	556	7
100	a	122	7
534	a	861	7
463	a	122	7
493	a	122	7
608	a	91	7
645	a	91	7
364	a	364	7
372	a	659	7
702	a	350	7
463	a	861	7
419	c	627	7
419	a	697	7
206	a	861	7
358	a	106	7
699	a	25	7
571	a	219	7
691	b	493	7
590	a	615	7
581	a	615	7
116	a	615	7
699	a	573	7
615	b	116	7
285	a	111	7
653	a	404	7
77	a	219	7
493	b	493	7
